customer_id,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,product_id,product_name,recommendation_score,recommendation_confidence,recommendation_reason,campaign_objective,marketing_angle,campaign_priority,recommendation_strength,campaign_context_ready
C000383,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.6830625542283044,Medium,customer profile supports premium banking services; strong digital affinity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.6830625542283044,True
C000384,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P007,Term Insurance,0.1847725728605503,Low,customer profile indicates potential protection needs,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 4,0.1847725728605503,True
C000385,Core Active,Core Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4881271556831414,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4881271556831414,True
C000386,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.6668998665738856,Medium,financial capacity and transaction activity support borrowing needs; strong segment fit,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.6668998665738856,True
C000387,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 4,P008,Premium Banking,0.2577978355801518,Low,customer profile supports premium banking services,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 4,0.2577978355801518,True
C000388,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.6036957064615557,Medium,customer profile supports premium banking services; strong segment fit; positive response to previous recommendations,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.6036957064615557,True
C000389,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.2662944154741458,Low,spending and transaction patterns support a rewards credit card,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.2662944154741458,True
C000390,Premium High-Value,Premium Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.6083251892167334,Medium,customer profile supports premium banking services; strong digital affinity; strong segment fit,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 2,0.6083251892167334,True
C000391,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.682985681056504,Medium,spending and transaction patterns support a rewards credit card; strong digital affinity; strong segment fit,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.682985681056504,True
C000392,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.410916157419556,Low,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.410916157419556,True
C000393,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.7215784672701984,Medium,spending and transaction patterns support a rewards credit card; strong digital affinity; strong segment fit,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.7215784672701984,True
C000394,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.5651630605104337,Medium,financial capacity and transaction activity support borrowing needs; high transaction activity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 3,0.5651630605104337,True
C000395,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4201933032134347,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4201933032134347,True
C000396,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P007,Term Insurance,0.2335263881523875,Low,customer profile indicates potential protection needs,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 4,0.2335263881523875,True
C000397,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.8181311037119845,High,customer profile supports premium banking services; strong account balance; high transaction activity,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.8181311037119845,True
C000398,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.5631090893254483,Medium,customer profile supports premium banking services; strong segment fit,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 3,0.5631090893254483,True
C000399,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.6081382191420917,Medium,customer profile supports premium banking services; strong digital affinity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.6081382191420917,True
C000400,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.7811313271291978,High,spending and transaction patterns support a rewards credit card; high transaction activity; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.7811313271291978,True
C000401,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.4004084482792369,Low,financial capacity and transaction activity support borrowing needs,Retention,Strengthen the customer relationship while highlight flexible financing and convenience,Priority 3,0.4004084482792369,True
C000402,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4803681183126322,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4803681183126322,True
C000403,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.588980701281853,Medium,financial capacity and transaction activity support borrowing needs; strong segment fit; positive response to previous recommendations,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 3,0.588980701281853,True
C000404,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4405228253229008,Low,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4405228253229008,True
C000405,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.447820222505368,Low,customer profile supports premium banking services,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.447820222505368,True
C000406,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.3672046926005508,Low,customer profile supports premium banking services; positive response to previous recommendations,Engagement,Highlight premium services and exclusive benefits,Priority 2,0.3672046926005508,True
C000407,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.501303624481445,Low,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 2,0.501303624481445,True
C000408,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P007,Term Insurance,0.3997166523021704,Low,customer profile indicates potential protection needs,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 3,0.3997166523021704,True
C000409,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4131873494439315,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.4131873494439315,True
C000410,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.394304283360847,Low,customer profile supports premium banking services,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.394304283360847,True
